start_date,end_date,firm_title,mode,sample_size,primary_lnc,primary_alp,primary_green,primary_onenation,primary_unitedaustralia,primary_other,primary_undecided,tpp_lnc,tpp_alp,tpp_undecided
2020-08-26,2020-08-29,Newspoll-YouGov,Online,1507,0.41,0.36,0.11,0.03,NA,0.09,NA,0.5,0.5,NA
2020-04-22,2020-04-25,Newspoll-YouGov,Online,1519,0.41,0.36,0.12,0.04,NA,0.07,NA,0.5,0.5,NA
2021-12-01,2021-12-04,Newspoll-YouGov,Online,1518,0.36,0.38,0.1,0.03,NA,0.13,NA,0.47,0.53,NA
2021-11-10,2021-11-13,Newspoll-YouGov,Online,1524,0.37,0.38,0.11,0.02,NA,0.12,NA,0.47,0.53,NA
2021-09-29,2021-10-02,Newspoll-YouGov,Online,1545,0.37,0.37,0.11,0.02,NA,0.13,NA,0.47,0.53,NA
2021-09-15,2021-09-18,Newspoll-YouGov,Online,2144,0.37,0.38,0.1,0.03,NA,0.12,NA,0.47,0.53,NA
2021-08-04,2021-08-07,Newspoll-YouGov,Online,1527,0.39,0.39,0.11,0.03,NA,0.08,NA,0.47,0.53,NA
2021-07-14,2021-07-17,Newspoll-YouGov,Online,1506,0.39,0.39,0.1,0.03,NA,0.09,NA,0.47,0.53,NA
2022-01-27,2022-01-30,Newspoll-YouGov,Online,1523,0.34,0.41,0.11,0.03,NA,0.11,NA,0.44,0.56,NA
2020-11-25,2020-11-28,Newspoll-YouGov,Online,1511,0.43,0.36,0.11,0.02,NA,0.08,NA,0.51,0.49,NA
2020-11-04,2020-11-07,Newspoll-YouGov,Online,1510,0.43,0.35,0.11,0.03,NA,0.08,NA,0.51,0.49,NA
2020-09-16,2020-09-19,Newspoll-YouGov,Online,2068,0.43,0.34,0.12,0.03,NA,0.08,NA,0.51,0.49,NA
2020-06-24,2020-06-27,Newspoll-YouGov,Online,1521,0.42,0.35,0.11,0.03,NA,0.09,NA,0.51,0.49,NA
2020-06-03,2020-06-06,Newspoll-YouGov,Online,1512,0.42,0.34,0.12,0.04,NA,0.08,NA,0.51,0.49,NA
2020-05-13,2020-05-16,Newspoll-YouGov,Online,1504,0.43,0.35,0.1,0.03,NA,0.09,NA,0.51,0.49,NA
2020-04-01,2020-04-03,Newspoll-YouGov,Online,1508,0.42,0.34,0.13,0.05,NA,0.06,NA,0.51,0.49,NA
2021-06-23,2021-06-26,Newspoll-YouGov,Online,1513,0.41,0.37,0.11,0.03,NA,0.08,NA,0.49,0.51,NA
2021-05-12,2021-05-15,Newspoll-YouGov,Online,1506,0.41,0.36,0.12,0.02,NA,0.09,NA,0.49,0.51,NA
2021-04-21,2021-04-24,Newspoll-YouGov,Online,1514,0.41,0.38,0.1,0.03,NA,0.08,NA,0.49,0.51,NA
2020-03-11,2020-03-14,Newspoll-YouGov,Online,1501,0.4,0.36,0.12,0.04,NA,0.08,NA,0.49,0.51,NA
2020-02-19,2020-02-22,Newspoll-YouGov,Online,1513,0.38,0.34,0.13,0.04,NA,0.11,NA,0.49,0.51,NA
2020-01-08,2020-01-11,Newspoll-YouGov,Online,1505,0.4,0.36,0.12,0.04,NA,0.08,NA,0.49,0.51,NA
2021-10-20,2021-10-23,Newspoll-YouGov,Online,NA,0.35,0.38,0.11,0.03,NA,0.13,NA,0.46,0.54,NA
2021-08-25,2021-08-28,Newspoll-YouGov,Online,1528,0.36,0.4,0.1,0.03,NA,0.11,NA,0.46,0.54,NA
2022-03-31,2022-04-03,Newspoll-YouGov,Online,1531,0.36,0.38,0.1,0.03,0.03,0.1,NA,0.46,0.54,NA
2020-10-08,2020-10-10,Newspoll-YouGov,Online,1527,0.44,0.34,0.11,0.03,NA,0.08,NA,0.52,0.48,NA
2020-08-05,2020-08-08,Newspoll-YouGov,Online,1509,0.43,0.33,0.11,0.04,NA,0.09,NA,0.52,0.48,NA
2019-12-04,2019-12-08,Newspoll-YouGov,Online,1503,0.42,0.33,0.11,0.05,NA,0.09,NA,0.52,0.48,NA
2021-03-24,2021-03-27,Newspoll-YouGov,Online,1517,0.4,0.38,0.11,0.02,NA,0.09,NA,0.48,0.52,NA
2021-03-10,2021-03-13,Newspoll-YouGov,Online,1521,0.39,0.39,0.1,0.03,NA,0.09,NA,0.48,0.52,NA
2020-01-29,2020-02-01,Newspoll-YouGov,Online,1510,0.38,0.35,0.13,0.04,NA,0.1,NA,0.48,0.52,NA
2022-03-09,2022-03-12,Newspoll-YouGov,Online,1520,0.35,0.41,0.08,0.03,0.03,0.1,NA,0.45,0.55,NA
2022-02-23,2022-02-26,Newspoll-YouGov,Online,1525,0.35,0.41,0.09,0.03,0.04,0.08,NA,0.45,0.55,NA
2022-02-09,2022-02-12,Newspoll-YouGov,Online,1526,0.34,0.41,0.08,0.03,NA,0.14,NA,0.45,0.55,NA
2020-07-15,2020-07-18,Newspoll-YouGov,Online,1850,0.44,0.34,0.1,0.04,NA,0.08,NA,0.53,0.47,NA
2022-03-31,2022-04-03,Resolve Strategic,Online,1681,0.34,0.38,0.11,0.02,0.03,0.12,NA,NA,NA,NA
2022-04-06,2022-04-09,Newspoll-YouGov,Online,1506,0.36,0.37,0.1,0.03,0.04,0.1,NA,0.47,0.53,NA
2022-04-11,2022-04-16,Resolve Strategic,Online,1404,0.35,0.34,0.11,0.04,0.04,0.13,NA,NA,NA,NA
2022-04-14,2022-04-17,Newspoll-YouGov,Online,1510,0.35,0.36,0.12,0.04,0.04,0.09,NA,0.47,0.53,NA
2022-04-20,2022-04-23,Newspoll-YouGov,Online,1538,0.36,0.37,0.11,0.03,0.04,0.09,NA,0.47,0.53,NA
2022-04-27,2022-04-30,Resolve Strategic,Online,1408,0.33,0.34,0.15,0.05,0.05,0.08,NA,NA,NA,NA
2022-04-27,2022-04-30,Newspoll-YouGov,Online,1538,0.36,0.38,0.11,0.05,0.04,0.06,NA,0.47,0.53,NA
2019-11-07,2019-11-10,Newspoll-YouGov,IVR/online,1682,0.4,0.35,0.12,0.07,NA,0.06,NA,0.5,0.5,NA
2019-10-17,2019-10-20,Newspoll-YouGov,IVR/online,1634,0.42,0.33,0.13,0.06,NA,0.06,NA,0.51,0.49,NA
2019-09-26,2019-09-29,Newspoll-YouGov,IVR/online,1658,0.42,0.33,0.13,0.06,NA,0.06,NA,0.51,0.49,NA
2019-09-05,2019-09-07,Newspoll-YouGov,IVR/online,1661,0.43,0.35,0.12,0.05,NA,0.05,NA,0.51,0.49,NA
2019-08-15,2019-08-18,Newspoll-YouGov,IVR/online,1623,0.42,0.34,0.11,0.04,NA,0.09,NA,0.51,0.49,NA
2019-07-25,2019-07-28,Newspoll-YouGov,IVR/online,1601,0.44,0.33,0.11,0.03,NA,0.09,NA,0.53,0.47,NA
2021-04-16,2021-04-16,Resolve Strategic,CATI/online,2000,0.38,0.33,0.12,0.06,NA,0.11,NA,NA,NA,NA
2020-01-20,2020-02-03,ANU,CATI/online,3249,0.348,0.334,0.147,NA,NA,0.105,NA,NA,NA,NA
2019-11-21,2019-11-23,Newspoll-YouGov,Online[103],1519,0.41,0.33,0.12,0.05,NA,0.09,NA,0.51,0.49,NA
2021-10-02,2021-10-10,Roy Morgan,Telephone/online,2794,0.375,0.36,0.115,0.03,NA,0.12,NA,0.47,0.53,NA
2021-08-21,2021-08-29,Roy Morgan,Telephone/online,2735,0.375,0.385,0.115,0.03,NA,0.095,NA,0.455,0.545,NA
2022-03-03,2022-03-13,Roy Morgan,Telephone/online,1947,0.335,0.37,0.115,0.03,0.01,0.14,NA,0.44,0.56,NA
2022-01-04,2022-01-16,Roy Morgan,Telephone/online,2791,0.345,0.37,0.12,0.03,0.005,0.13,NA,0.44,0.56,NA
2020-11-14,2020-11-22,Roy Morgan,Telephone/online,2824,0.42,0.34,0.12,0.04,NA,0.08,NA,0.505,0.495,NA
2020-06-13,2020-06-21,Roy Morgan,Telephone/online,2593,0.425,0.345,0.105,0.04,NA,0.085,NA,0.505,0.495,NA
2020-08-08,2020-08-16,Roy Morgan,Telephone/online,2841,0.46,0.325,0.11,0.03,NA,0.075,NA,0.54,0.46,NA
2021-05-29,2021-06-06,Roy Morgan,Telephone/online,2817,0.4,0.355,0.115,0.03,NA,0.1,NA,0.49,0.51,NA
2021-09-04,2021-09-12,Roy Morgan,Telephone/online,2735,0.395,0.35,0.13,0.03,NA,0.1,NA,0.475,0.525,NA
2021-07-10,2021-07-18,Roy Morgan,Telephone/online,2737,0.39,0.37,0.115,0.03,NA,0.095,NA,0.475,0.525,NA
2021-10-16,2021-10-24,Roy Morgan,Telephone/online,2778,0.365,0.35,0.135,0.035,NA,0.115,NA,0.46,0.54,NA
2021-09-18,2021-09-26,Roy Morgan,Telephone/online,2752,0.36,0.36,0.125,0.035,NA,0.12,NA,0.46,0.54,NA
2021-08-07,2021-08-15,Roy Morgan,Telephone/online,2747,0.375,0.375,0.125,0.035,NA,0.09,NA,0.46,0.54,NA
2021-12-11,2021-12-19,Roy Morgan,Telephone/online,NA,0.345,0.37,0.115,0.04,NA,0.13,NA,0.445,0.555,NA
2021-11-13,2021-11-21,Roy Morgan,Telephone/online,2795,0.355,0.355,0.12,0.035,NA,0.135,NA,0.445,0.555,NA
2022-03-21,2022-03-27,Roy Morgan,Telephone/online,1404,0.33,0.355,0.125,0.035,0.01,0.145,NA,0.445,0.555,NA
2020-07-11,2020-07-19,Roy Morgan,Telephone/online,2589,0.435,0.335,0.11,0.025,NA,0.095,NA,0.515,0.485,NA
2020-04-18,2020-04-26,Roy Morgan,Telephone/online,2806,0.435,0.33,0.115,0.03,NA,0.09,NA,0.515,0.485,NA
2022-01-31,2022-02-13,Roy Morgan,Telephone/online,2796,0.33,0.385,0.115,0.04,0.015,0.115,NA,0.43,0.57,NA
2021-06-12,2021-06-20,Roy Morgan,Telephone/online,2782,0.415,0.345,0.12,0.035,NA,0.085,NA,0.495,0.505,NA
2021-03-06,2021-03-14,Roy Morgan,Telephone/online,2747,0.41,0.345,0.125,0.025,NA,0.095,NA,0.495,0.505,NA
2021-02-06,2021-02-14,Roy Morgan,Telephone/online,2786,0.4,0.345,0.13,0.035,NA,0.09,NA,0.495,0.505,NA
2021-10-30,2021-11-07,Roy Morgan,Telephone/online,2723,0.365,0.35,0.115,0.03,NA,0.14,NA,0.465,0.535,NA
2021-07-24,2021-07-01,Roy Morgan,Telephone/online,2709,0.37,0.37,0.125,0.03,NA,0.105,NA,0.465,0.535,NA
2021-11-27,2021-12-05,Roy Morgan,Telephone/online,2805,0.345,0.36,0.125,0.035,NA,0.135,NA,0.435,0.565,NA
2022-02-24,2022-03-03,Roy Morgan,Telephone/online,1141,0.34,0.375,0.115,0.035,0.01,0.125,NA,0.435,0.565,NA
2022-02-14,2022-02-23,Roy Morgan,Telephone/online,2261,0.325,0.375,0.125,0.035,0.015,0.125,NA,0.435,0.565,NA
2022-01-17,2022-01-30,Roy Morgan,Telephone/online,2783,0.33,0.375,0.115,0.035,0.02,0.125,NA,0.435,0.565,NA
2022-03-14,2022-03-20,Roy Morgan,Telephone/online,1418,0.31,0.375,0.12,0.03,0.01,0.155,NA,0.42,0.58,NA
2022-03-28,2022-04-03,Roy Morgan,Telephone/online,1367,0.33,0.395,0.11,0.035,0.01,0.12,NA,0.43,0.57,NA
2022-04-04,2022-04-10,Roy Morgan,Telephone/online,1384,0.325,0.36,0.125,0.05,0.015,0.125,NA,0.43,0.57,NA
2022-04-11,2022-04-17,Roy Morgan,Telephone/online,1382,0.355,0.35,0.14,0.045,0.015,0.095,NA,0.45,0.55,NA
2022-04-18,2022-04-24,Roy Morgan,Telephone/online,1393,0.355,0.35,0.12,0.045,0.015,0.115,NA,0.455,0.545,NA
2022-04-25,2022-05-01,Roy Morgan,Telephone/online,1487,0.35,0.35,0.13,0.03,0.01,0.13,NA,0.445,0.555,NA
2020-10-12,2020-10-12,Essential,Online,NA,0.4,0.33,0.09,0.03,NA,0.05,0.09,0.47,0.44,0.09
2020-11-02,2020-11-02,Essential,Online,NA,0.39,0.35,0.09,0.03,NA,0.05,0.09,0.44,0.46,0.09
2021-10-06,2021-10-10,Essential,Online,1097,0.36,0.34,0.09,0.04,NA,0.08,0.09,0.45,0.46,0.09
2020-12-14,2020-12-14,Essential,Online,NA,0.37,0.35,0.08,0.04,NA,0.07,0.09,0.45,0.46,0.09
2020-07-13,2020-07-13,Essential,Online,1054,0.37,0.34,0.1,0.04,NA,0.06,0.09,0.45,0.46,0.09
2020-09-21,2020-09-21,Essential,Online,NA,0.41,0.31,0.1,0.04,NA,0.05,0.09,0.49,0.42,0.08
2020-06-29,2020-06-29,Essential,Online,1079,0.39,0.33,0.09,0.04,NA,0.06,0.08,0.47,0.45,0.08
2020-06-08,2020-06-08,Essential,Online,1073,0.4,0.33,0.09,0.04,NA,0.06,0.08,0.47,0.45,0.08
2021-07-05,2021-07-05,Essential,Online,NA,0.37,0.36,0.08,0.04,NA,0.05,0.08,0.44,0.48,0.08
2021-05-24,2021-05-24,Essential,Online,NA,0.37,0.35,0.1,0.03,NA,0.06,0.08,0.44,0.48,0.08
2021-05-10,2021-05-10,Essential,Online,NA,0.38,0.36,0.09,0.03,NA,0.06,0.08,0.44,0.48,0.08
2021-01-27,2021-02-01,Essential,Online,1092,0.37,0.35,0.1,0.03,NA,0.07,0.08,0.44,0.47,0.08
2020-11-30,2020-11-30,Essential,Online,NA,0.41,0.33,0.08,0.04,NA,0.06,0.08,0.49,0.43,0.08
2021-09-08,2021-09-12,Essential,Online,1100,0.38,0.34,0.08,0.04,NA,0.08,0.08,0.46,0.46,0.08
2022-02-02,2022-02-06,Essential,Online,1069,0.37,0.35,0.09,0.04,0.02,0.05,0.08,0.46,0.47,0.08
2022-01-20,2022-01-23,Essential,Online,1062,0.36,0.37,0.08,0.03,NA,0.09,0.08,0.43,0.5,0.08
2020-10-14,2020-10-19,Essential,Online,NA,0.39,0.35,0.09,0.03,NA,0.07,0.08,0.48,0.45,0.08
2021-12-08,2021-12-13,Essential,Online,1095,0.36,0.36,0.09,0.04,NA,0.06,0.08,0.45,0.47,0.08
2021-12-01,2021-12-05,Essential,Online,1094,0.38,0.35,0.1,0.03,NA,0.07,0.08,0.45,0.48,0.08
2021-08-16,2021-08-16,Essential,Online,NA,0.37,0.36,0.09,0.03,NA,0.06,0.08,0.45,0.47,0.08
2021-08-02,2021-08-02,Essential,Online,NA,0.38,0.35,0.09,0.04,NA,0.06,0.08,0.45,0.47,0.08
2021-07-19,2021-07-19,Essential,Online,NA,0.37,0.36,0.1,0.04,NA,0.06,0.08,0.45,0.47,0.08
2020-09-07,2020-09-07,Essential,Online,NA,0.38,0.32,0.1,0.03,NA,0.09,0.08,0.45,0.47,0.08
2020-07-23,2020-07-26,Essential,Online,1058,0.38,0.35,0.09,0.04,NA,0.06,0.08,0.45,0.47,0.08
2022-04-20,2022-04-23,Ipsos,Telephone/online,2302,0.32,0.34,0.12,0.04,0.03,0.08,0.08,0.45,0.55,NA
2022-03-30,2022-04-02,Essential,Online,1086,0.37,0.36,0.1,0.04,0.03,0.05,0.05,0.45,0.5,0.05
2021-11-03,2021-11-07,Essential,Online,1089,0.35,0.37,0.09,0.03,NA,0.06,0.1,0.44,0.46,0.1
2020-08-10,2020-08-10,Essential,Online,NA,0.38,0.34,0.09,0.04,NA,0.05,0.1,0.46,0.44,0.1
2021-02-15,2021-02-15,Essential,Online,NA,0.39,0.35,0.08,0.04,NA,0.07,0.06,0.47,0.47,0.06
2021-10-20,2021-10-24,Essential,Online,1781,0.37,0.36,0.1,0.03,NA,0.08,0.06,0.44,0.49,0.06
2021-09-22,2021-09-26,Essential,Online,1094,0.38,0.36,0.09,0.03,NA,0.06,0.06,0.46,0.48,0.06
2022-02-17,2022-02-20,Essential,Online,1089,0.35,0.38,0.09,0.05,0.03,0.04,0.06,0.45,0.49,0.06
2022-04-27,2022-04-30,Essential,Online,1500,0.36,0.35,0.1,0.03,0.04,0.05,0.06,0.45,0.49,NA
2022-03-30,2022-04-02,Ipsos,Online,NA,0.31,0.35,0.1,0.04,0.02,0.08,0.07,0.45,0.55,NA
2022-04-19,2022-04-20,Essential,Online,1052,0.37,0.35,0.09,0.03,0.04,0.05,0.07,0.46,0.47,NA
2021-03-15,2021-03-15,Essential,Online,NA,0.38,0.34,0.09,0.03,NA,0.08,0.07,0.47,0.47,0.07
2020-10-05,2020-10-05,Essential,Online,NA,0.39,0.34,0.09,0.05,NA,0.06,0.07,0.47,0.46,0.07
2020-08-24,2020-08-24,Essential,Online,NA,0.39,0.35,0.09,0.04,NA,0.06,0.07,0.47,0.45,0.07
2020-06-15,2020-06-15,Essential,Online,1087,0.38,0.35,0.09,0.05,NA,0.07,0.07,0.47,0.47,0.07
2021-06-07,2021-06-07,Essential,Online,NA,0.38,0.35,0.1,0.04,NA,0.07,0.07,0.44,0.48,0.07
2022-03-17,2022-03-20,Essential,Online,1091,0.37,0.37,0.09,0.03,0.02,0.04,0.07,0.44,0.48,0.07
2022-03-02,2022-03-06,Essential,Online,1093,0.36,0.35,0.1,0.03,0.03,0.04,0.07,0.44,0.49,0.07
2021-04-26,2021-04-26,Essential,Online,NA,0.39,0.34,0.1,0.04,NA,0.06,0.07,0.46,0.46,0.07
2021-03-29,2021-03-29,Essential,Online,NA,0.39,0.36,0.08,0.03,NA,0.07,0.07,0.46,0.47,0.07
2021-01-18,2021-01-18,Essential,Online,NA,0.4,0.33,0.1,0.03,NA,0.07,0.07,0.48,0.45,0.07
2020-06-22,2020-06-22,Essential,Online,1079,0.39,0.33,0.1,0.05,NA,0.06,0.07,0.48,0.46,0.07
2021-11-17,2021-11-21,Essential,Online,1095,0.36,0.37,0.1,0.04,NA,0.07,0.07,0.45,0.48,0.07
2021-08-25,2021-08-29,Essential,Online,1100,0.38,0.36,0.1,0.04,NA,0.06,0.07,0.45,0.48,0.07
2021-06-21,2021-06-21,Essential,Online,NA,0.38,0.36,0.1,0.04,NA,0.05,0.07,0.45,0.47,0.07
2021-04-12,2021-04-12,Essential,Online,NA,0.37,0.36,0.1,0.03,NA,0.07,0.07,0.45,0.48,0.07
2021-03-01,2021-03-01,Essential,Online,NA,0.37,0.34,0.09,0.04,NA,0.08,0.07,0.45,0.48,0.07
2020-11-16,2020-11-16,Essential,Online,NA,0.38,0.35,0.09,0.04,NA,0.06,0.07,0.45,0.47,0.07
2022-05-04,2022-05-07,Newspoll-YouGov,Online,1523,0.35,0.39,0.11,0.05,0.04,0.06,NA,0.46,0.54,NA
2022-05-04,2022-05-07,Ipsos,Telephone/online,2311,0.29,0.35,0.12,0.04,0.03,0.1,0.07,0.43,0.57,NA
2022-05-02,2022-05-08,Roy Morgan,Telephone/online,1401,0.34,0.355,0.13,0.04,0.01,0.125,NA,0.455,0.545,NA
2022-05-10,2022-05-13,Newspoll-YouGov,Online,1532,0.35,0.38,0.11,0.06,0.03,0.07,NA,0.46,0.54,NA
2022-05-12,2022-05-17,Resolve Strategic,Telephone/online,2049,0.34,0.31,0.14,0.05,0.04,0.1,NA,NA,NA,NA
2022-05-09,2022-05-15,Roy Morgan,Telephone/online,1366,0.34,0.34,0.13,0.04,0.01,0.14,NA,0.47,0.53,NA
2022-05-14,2022-05-16,Essential,Online,1600,0.36,0.35,0.09,0.05,0.03,0.06,0.07,0.46,0.48,NA
2022-05-15,2022-05-18,Ipsos,Telephone/online,1996,0.33,0.34,0.12,NA,NA,0.15,0.05,0.44,0.51,0.05
2022-05-13,2022-05-19,Newspoll-YouGov,Online,2188,0.35,0.36,0.12,0.05,0.03,0.09,NA,0.47,0.53,